datetime,temperature,humidity,load,hour,day_of_week,month
2021-06-03 21:00:00,84,69,1058.8459599370437,21,3,6
2021-06-03 22:00:00,78,85,1020.3424704847876,22,3,6
2021-06-03 23:00:00,78,85,962.5872363064033,23,3,6
2021-06-03 00:00:00,78,85,943.3354915802753,0,3,6
2021-06-04 01:00:00,84,77,1137.998949792134,1,4,6
2021-06-04 02:00:00,84,77,1137.998949792134,2,4,6
2021-06-04 03:00:00,84,77,745.5855188293291,3,4,6
2021-06-04 04:00:00,92,48,739.2669974833177,4,4,6
2021-06-04 05:00:00,92,48,1185.554136764745,5,4,6
2021-06-04 06:00:00,92,48,1251.0672265102303,6,4,6
2021-06-04 07:00:00,97,38,1292.30389213683,7,4,6
2021-06-04 08:00:00,97,38,1311.592009929917,8,4,6
2021-06-04 09:00:00,97,38,1300.2851822581074,9,4,6
2021-06-04 10:00:00,91,44,1338.5288640892281,10,4,6
2021-06-04 11:00:00,91,44,1051.7012503558221,11,4,6
2021-06-04 12:00:00,91,44,1089.9449321869429,12,4,6
2021-06-04 13:00:00,80,76,1166.4322958491846,13,4,6
2021-06-04 14:00:00,80,76,1166.4322958491846,14,4,6
2021-06-04 15:00:00,80,76,1166.4322958491846,15,4,6
2021-06-04 16:00:00,80,85,622.540629459636,16,4,6
2021-06-04 17:00:00,80,85,1099.42271420596,17,4,6
2021-06-04 18:00:00,80,85,855.9933655069996,18,4,6
2021-06-04 19:00:00,79,82,933.8109441894541,19,4,6
2021-06-04 20:00:00,79,82,933.8109441894541,20,4,6
2021-06-04 21:00:00,79,82,914.3565495188404,21,4,6
2021-06-04 22:00:00,79,89,875.4477601776132,22,4,6
2021-06-04 23:00:00,79,89,836.5389708363859,23,4,6
2021-06-04 00:00:00,79,89,817.0845761657723,0,4,6
2021-06-05 01:00:00,85,78,746.967695373769,1,5,6
2021-06-05 02:00:00,85,78,746.967695373769,2,5,6
2021-06-05 03:00:00,85,78,746.967695373769,3,5,6
2021-06-05 04:00:00,91,57,707.6536061435706,4,5,6
2021-06-05 05:00:00,91,57,838.0285345308952,5,5,6
2021-06-05 06:00:00,91,57,1169.3421412059001,6,5,6
2021-06-05 07:00:00,95,31,974.4517843382503,7,5,6
2021-06-05 08:00:00,95,31,1169.3421412059001,8,5,6
2021-06-05 09:00:00,95,31,1149.8531055191352,9,5,6
2021-06-05 10:00:00,93,45,1169.3421412059001,10,5,6
2021-06-05 11:00:00,93,45,1149.8531055191352,11,5,6
2021-06-05 12:00:00,93,45,1130.3640698323702,12,5,6
2021-06-05 13:00:00,87,55,1218.7367661361495,13,5,6
2021-06-05 14:00:00,87,55,1218.7367661361495,14,5,6
2021-06-05 15:00:00,87,55,1199.0797215210503,15,5,6
2021-06-05 16:00:00,85,68,1179.422676905951,16,5,6
2021-06-05 17:00:00,85,68,1159.765632290852,17,5,6
2021-06-05 18:00:00,85,68,1110.2029984322685,18,5,6
2021-06-05 19:00:00,79,87,1110.2029984322685,19,5,6
2021-06-05 20:00:00,79,87,1081.1374538304551,20,5,6
2021-06-05 21:00:00,79,87,1002.5092753700585,21,5,6
2021-06-05 22:00:00,81,68,943.5381415247608,22,5,6
2021-06-05 23:00:00,81,68,904.2240522945625,23,5,6
2021-06-05 00:00:00,81,68,845.2529184492649,0,5,6
2021-06-06 01:00:00,87,63,1089.4461015543632,1,6,6
2021-06-06 02:00:00,87,63,1089.4461015543632,2,6,6
2021-06-06 03:00:00,87,63,1089.4461015543632,3,6,6
2021-06-06 04:00:00,93,40,1089.4461015543632,4,6,6
2021-06-06 05:00:00,93,40,1118.7108319990468,5,6,6
2021-06-06 06:00:00,93,40,1147.310454933624,6,6,6
2021-06-06 07:00:00,99,24,1060.8464786197858,7,6,6
2021-06-06 08:00:00,99,24,1215.1514209644818,8,6,6
2021-06-06 09:00:00,99,24,1273.0157743437428,9,6,6
2021-06-06 10:00:00,98,26,1319.4070231736678,10,6,6
2021-06-06 11:00:00,98,26,1273.0157743437428,11,6,6
2021-06-06 12:00:00,98,26,829.3890651027416,12,6,6
2021-06-06 13:00:00,90,42,1206.1724695780447,13,6,6
2021-06-06 14:00:00,90,42,1186.7180749074312,14,6,6
2021-06-06 15:00:00,90,42,1108.9004962249767,15,6,6
2021-06-06 16:00:00,86,66,1294.964322177256,16,6,6
2021-06-06 17:00:00,86,66,1472.381750498151,17,6,6
2021-06-06 18:00:00,86,66,1350.168245516091,18,6,6
2021-06-06 19:00:00,83,70,1253.727656550656,19,6,6
2021-06-06 20:00:00,83,70,1099.42271420596,20,6,6
2021-06-06 21:00:00,83,70,1031.0829175425222,21,6,6
2021-06-06 22:00:00,84,72,933.8109441894541,22,6,6
2021-06-06 23:00:00,84,72,894.9021548482268,23,6,6
2021-06-06 00:00:00,84,72,855.9933655069996,0,6,6
2021-06-07 01:00:00,91,59,1123.491292227937,1,0,6
2021-06-07 02:00:00,91,59,1123.491292227937,2,0,6
2021-06-07 03:00:00,91,59,1123.491292227937,3,0,6
2021-06-07 04:00:00,97,40,1123.491292227937,4,0,6
2021-06-07 05:00:00,97,40,1113.8888025507752,5,0,6
2021-06-07 06:00:00,97,40,1202.8833050944718,6,0,6
2021-06-07 07:00:00,100,29,1259.469404977747,7,0,6
2021-06-07 08:00:00,100,29,1414.4810240519312,8,0,6
2021-06-07 09:00:00,100,29,1453.2339288204773,9,0,6
2021-06-07 10:00:00,97,31,1497.9883896372492,10,0,6
2021-06-07 11:00:00,97,31,1440.373451574278,11,0,6
2021-06-07 12:00:00,97,31,1336.975214514839,12,0,6
2021-06-07 13:00:00,84,73,1298.222309746293,13,0,6
2021-06-07 14:00:00,84,73,840.560792811561,14,0,6
2021-06-07 15:00:00,84,73,1298.222309746293,15,0,6
2021-06-07 16:00:00,85,69,1298.222309746293,16,0,6
2021-06-07 17:00:00,85,69,1321.1996957595015,17,0,6
2021-06-07 18:00:00,85,69,1332.6883887661058,18,0,6
2021-06-07 19:00:00,86,68,1113.8888025507752,19,0,6
2021-06-07 20:00:00,86,68,1074.1070596025331,20,0,6
2021-06-07 21:00:00,86,68,1054.216188128412,21,0,6
2021-06-07 22:00:00,84,69,1003.1172252035151,22,0,6
2021-06-07 23:00:00,84,69,962.9925361953744,23,0,6
2021-06-07 00:00:00,84,69,902.8055026831636,0,0,6
2021-06-08 01:00:00,88,57,1002.5092753700585,1,1,6
2021-06-08 02:00:00,88,57,1002.5092753700585,2,1,6
2021-06-08 03:00:00,88,57,993.9408200250152,3,1,6
2021-06-08 04:00:00,93,45,985.372364679972,4,1,6
2021-06-08 05:00:00,93,45,1081.9774984721262,5,1,6
2021-06-08 06:00:00,93,45,1178.5826322642804,6,1,6
2021-06-08 07:00:00,98,37,1149.1810698057986,7,1,6
2021-06-08 08:00:00,98,37,1215.0405697127976,8,1,6
2021-06-08 09:00:00,98,37,1271.995596418085,9,1,6
2021-06-08 10:00:00,80,87,1253.0105875163226,10,1,6
2021-06-08 11:00:00,80,87,1279.555998193123,11,1,6
2021-06-08 12:00:00,80,87,1204.28799829941,12,1,6
2021-06-08 13:00:00,80,79,1204.28799829941,13,1,6
2021-06-08 14:00:00,80,79,1206.6401232960886,14,1,6
2021-06-08 15:00:00,80,79,1206.6401232960886,15,1,6
2021-06-08 16:00:00,81,79,1290.9806053198474,16,1,6
2021-06-08 17:00:00,81,79,1366.9206409268972,17,1,6
2021-06-08 18:00:00,81,79,1283.252194616475,18,1,6
2021-06-08 19:00:00,84,73,966.0513379215413,19,1,6
2021-06-08 20:00:00,84,73,1091.3859984588403,20,1,6
2021-06-08 21:00:00,84,73,1091.3859984588403,21,1,6
2021-06-08 22:00:00,79,84,1013.4298557117801,22,1,6
2021-06-08 23:00:00,79,84,974.4517843382503,23,1,6
2021-06-08 00:00:00,79,84,896.4956415911902,0,1,6
2021-06-09 01:00:00,80,88,1188.8311768926653,1,2,6
2021-06-09 02:00:00,80,88,1188.8311768926653,2,2,6
2021-06-09 03:00:00,80,88,1169.3421412059001,3,2,6
2021-06-09 04:00:00,86,59,1169.3421412059001,4,2,6
2021-06-09 05:00:00,86,59,1169.3421412059001,5,2,6
2021-06-09 06:00:00,86,59,1052.4079270853103,6,2,6
2021-06-09 07:00:00,86,59,1734.5241761220855,7,2,6
2021-06-09 08:00:00,86,59,1773.5022474956154,8,2,6
2021-06-09 09:00:00,86,59,1024.0144181968337,9,2,6
2021-06-09 10:00:00,85,60,1062.6564717136953,10,2,6
2021-06-09 11:00:00,85,60,927.4092844046795,11,2,6
2021-06-09 12:00:00,85,60,927.4092844046795,12,2,6
2021-06-09 13:00:00,83,70,1024.0144181968337,13,2,6
2021-06-09 14:00:00,83,70,1101.2985252305568,14,2,6
2021-06-09 15:00:00,83,70,1159.2616055058493,15,2,6
2021-06-09 16:00:00,82,84,1004.6933914384028,16,2,6
2021-06-09 17:00:00,82,84,935.4737129647202,17,2,6
2021-06-09 18:00:00,82,84,993.9408200250152,18,2,6
2021-06-09 19:00:00,80,82,908.0882576462487,19,2,6
2021-06-09 20:00:00,80,82,974.4517843382503,20,2,6
2021-06-09 21:00:00,80,82,954.9627486514852,21,2,6
2021-06-09 22:00:00,78,80,915.9846772779553,22,2,6
2021-06-09 23:00:00,78,80,877.0066059044252,23,2,6
2021-06-09 00:00:00,78,80,838.0285345308952,0,2,6
2021-06-10 01:00:00,82,62,1004.1876326025928,1,3,6
2021-06-10 02:00:00,82,62,1004.1876326025928,2,3,6
2021-06-10 03:00:00,82,62,1004.1876326025928,3,3,6
2021-06-10 04:00:00,87,55,995.5308426663635,4,3,6
2021-06-10 05:00:00,87,55,1054.0914804702672,5,3,6
2021-06-10 06:00:00,87,55,1141.6778257074104,6,3,6
2021-06-10 07:00:00,91,40,976.0106300650623,7,3,6
2021-06-10 08:00:00,91,40,984.4976790221497,8,3,6
2021-06-10 09:00:00,91,40,1023.8775861830356,9,3,6
2021-06-10 10:00:00,79,90,1004.1876326025928,10,3,6
2021-06-10 11:00:00,79,90,1043.5675397634786,11,3,6
2021-06-10 12:00:00,79,90,1015.0510552676648,12,3,6
2021-06-10 13:00:00,80,80,1240.4670755679085,13,3,6
2021-06-10 14:00:00,80,80,984.4976790221497,14,3,6
2021-06-10 15:00:00,80,80,984.4976790221497,15,3,6
2021-06-10 16:00:00,79,73,976.0106300650623,16,3,6
2021-06-10 17:00:00,79,73,1238.4301838182078,17,3,6
2021-06-10 18:00:00,79,73,853.9668660621439,18,3,6
2021-06-10 19:00:00,77,86,893.6862551813134,19,3,6
2021-06-10 20:00:00,77,86,933.4056443004829,20,3,6
2021-06-10 21:00:00,77,86,893.6862551813134,21,3,6
2021-06-10 22:00:00,76,90,853.9668660621439,22,3,6
2021-06-10 23:00:00,76,90,834.1071715025593,23,3,6
2021-06-10 00:00:00,76,90,794.3877823833897,0,3,6
2021-06-11 01:00:00,81,70,739.2669974833177,1,4,6
2021-06-11 02:00:00,81,70,700.3582081420905,2,4,6
2021-06-11 03:00:00,81,70,700.3582081420905,3,4,6
2021-06-11 04:00:00,86,51,700.3582081420905,4,4,6
2021-06-11 05:00:00,86,51,661.4494188008632,5,4,6
2021-06-11 06:00:00,86,51,641.9950241302496,6,4,6
2021-06-11 07:00:00,85,49,1195.863303171395,7,4,6
2021-06-11 08:00:00,85,49,1069.9917068837494,8,4,6
2021-06-11 09:00:00,85,49,1099.42271420596,9,4,6
2021-06-11 10:00:00,86,45,972.7197335306813,10,4,6
2021-06-11 11:00:00,86,45,1050.537312213136,11,4,6
2021-06-11 12:00:00,86,45,1002.9821252405246,12,4,6
2021-06-11 13:00:00,83,54,972.7197335306813,13,4,6
2021-06-11 14:00:00,83,54,1011.6285228719086,14,4,6
2021-06-11 15:00:00,83,54,1013.4575685247014,15,4,6
2021-06-11 16:00:00,84,53,1013.4575685247014,16,4,6
2021-06-11 17:00:00,84,53,975.2138866935805,17,4,6
2021-06-11 18:00:00,84,53,933.8109441894541,18,4,6
2021-06-11 19:00:00,77,90,906.5415362750897,19,4,6
2021-06-11 20:00:00,77,90,983.6940074474378,20,4,6
2021-06-11 21:00:00,77,90,983.6940074474378,21,4,6
2021-06-11 22:00:00,76,85,894.9021548482268,22,4,6
2021-06-11 23:00:00,76,85,875.4477601776132,23,4,6
2021-06-11 00:00:00,76,85,778.175786824545,0,4,6
2021-06-12 01:00:00,81,81,746.967695373769,1,5,6
2021-06-12 02:00:00,81,81,707.6536061435706,2,5,6
2021-06-12 03:00:00,81,81,707.6536061435706,3,5,6
2021-06-12 04:00:00,87,64,707.6536061435706,4,5,6
2021-06-12 05:00:00,87,64,707.6536061435706,5,5,6
2021-06-12 06:00:00,87,64,1041.8233646002568,6,5,6
2021-06-12 07:00:00,88,55,1277.7078999814469,7,5,6
2021-06-12 08:00:00,88,55,927.4092844046795,8,5,6
2021-06-12 09:00:00,88,55,935.4737129647202,9,5,6
2021-06-12 10:00:00,87,64,1081.1374538304551,10,5,6
2021-06-12 11:00:00,87,64,1022.1663199851577,11,5,6
2021-06-12 12:00:00,87,64,1013.4298557117801,12,5,6
2021-06-12 13:00:00,84,73,1275.1877660564344,13,5,6
2021-06-12 14:00:00,84,73,1217.224685781142,14,5,6
2021-06-12 15:00:00,84,73,1149.1810698057986,15,5,6
2021-06-12 16:00:00,84,69,1101.2985252305568,16,5,6
2021-06-12 17:00:00,84,69,1081.9774984721262,17,5,6
2021-06-12 18:00:00,84,69,1062.6564717136953,18,5,6
2021-06-12 19:00:00,83,59,1091.3859984588403,19,5,6
2021-06-12 20:00:00,83,59,1061.480409215356,20,5,6
2021-06-12 21:00:00,83,59,1041.8233646002568,21,5,6
2021-06-12 22:00:00,80,73,904.2240522945625,22,5,6
2021-06-12 23:00:00,80,73,884.5670076794634,23,5,6
2021-06-12 00:00:00,80,73,805.9388292190666,0,5,6
2021-06-13 01:00:00,82,68,1014.4344451801703,1,6,6
2021-06-13 02:00:00,82,68,1014.4344451801703,2,6,6
2021-06-13 03:00:00,82,68,1014.4344451801703,3,6,6
2021-06-13 04:00:00,88,58,1014.4344451801703,4,6,6
2021-06-13 05:00:00,88,58,1014.4344451801703,5,6,6
2021-06-13 06:00:00,88,58,1034.325316654291,6,6,6
2021-06-13 07:00:00,93,47,1192.4234502675633,7,6,6
2021-06-13 08:00:00,93,47,1251.0672265102303,8,6,6
2021-06-13 09:00:00,93,47,1153.3275994391186,9,6,6
2021-06-13 10:00:00,85,60,1222.6027035386433,10,6,6
2021-06-13 11:00:00,85,60,1172.875524853341,11,6,6
2021-06-13 12:00:00,85,60,1251.0672265102303,12,6,6
2021-06-13 13:00:00,80,85,1505.1902568951207,13,6,6
2021-06-13 14:00:00,80,85,1301.48029731533,14,6,6
2021-06-13 15:00:00,80,85,1301.48029731533,15,6,6
2021-06-13 16:00:00,75,87,1301.48029731533,16,6,6
2021-06-13 17:00:00,75,87,1459.2354848687032,17,6,6
2021-06-13 18:00:00,75,87,676.2896301201134,18,6,6
2021-06-13 19:00:00,83,74,1034.325316654291,19,6,6
2021-06-13 20:00:00,83,74,994.5435737060492,20,6,6
2021-06-13 21:00:00,83,87,954.7618307578073,21,6,6
2021-06-13 22:00:00,74,87,922.8678471872339,22,6,6
2021-06-13 23:00:00,74,87,842.6184691709527,23,6,6
2021-06-13 00:00:00,74,85,802.4937801628121,0,6,6
2021-06-14 01:00:00,79,85,754.6683932642202,1,0,6
2021-06-14 02:00:00,79,85,754.6683932642202,2,0,6
2021-06-14 03:00:00,79,77,714.9490041450507,3,0,6
2021-06-14 04:00:00,82,77,675.2296150258812,4,0,6
2021-06-14 05:00:00,82,77,635.5102259067118,5,0,6
2021-06-14 06:00:00,82,64,595.7908367875423,6,0,6
2021-06-14 07:00:00,88,64,992.9847279792372,7,0,6
2021-06-14 08:00:00,88,64,1023.8775861830356,8,0,6
2021-06-14 09:00:00,88,58,1082.9474469243648,9,0,6
2021-06-14 10:00:00,90,58,826.9780503786058,10,0,6
2021-06-14 11:00:00,90,58,984.4976790221497,11,0,6
2021-06-14 12:00:00,90,58,995.5308426663635,12,0,6
2021-06-14 13:00:00,86,67,1015.0510552676648,13,0,6
2021-06-14 14:00:00,86,67,1063.2574933439216,14,0,6
2021-06-14 15:00:00,86,67,1023.8775861830356,15,0,6
2021-06-14 16:00:00,85,62,984.4976790221497,16,0,6
2021-06-14 17:00:00,85,62,1082.9474469243648,17,0,6
2021-06-14 18:00:00,85,62,1132.1723308754722,18,0,6
2021-06-14 19:00:00,74,87,1082.9474469243648,19,0,6
2021-06-14 20:00:00,74,87,984.4976790221497,20,0,6
2021-06-14 21:00:00,74,87,905.7378647003777,21,0,6
2021-06-14 22:00:00,76,90,893.6862551813134,22,0,6
2021-06-14 23:00:00,76,90,794.3877823833897,23,0,6
2021-06-14 00:00:00,76,90,781.1479860103333,0,0,6
2021-06-15 01:00:00,77,91,789.1188838267653,1,1,6
2021-06-15 02:00:00,77,91,789.1188838267653,2,1,6
2021-06-15 03:00:00,77,91,768.8850662927457,3,1,6
2021-06-15 04:00:00,79,89,762.3690911546714,4,1,6
2021-06-15 05:00:00,79,89,895.0892163354443,5,1,6
2021-06-15 06:00:00,79,89,1094.6838231964514,6,1,6
2021-06-15 07:00:00,87,60,1124.005711317785,7,1,6
2021-06-15 08:00:00,87,60,1192.4234502675633,8,1,6
2021-06-15 09:00:00,87,60,1162.5871430563818,9,1,6
2021-06-15 10:00:00,79,85,1162.5871430563818,10,1,6
2021-06-15 11:00:00,79,85,1133.7796740248962,11,1,6
2021-06-15 12:00:00,79,85,1084.5669144294416,12,1,6
2021-06-15 13:00:00,79,86,1064.8475159852699,13,1,6
2021-06-15 14:00:00,79,86,1055.5879723680068,14,1,6
2021-06-15 15:00:00,79,86,1036.0400469537844,15,1,6
2021-06-15 16:00:00,80,80,1202.8833050944718,16,1,6
2021-06-15 17:00:00,80,80,1281.7608988711581,17,1,6
2021-06-15 18:00:00,80,80,1014.4344451801703,18,1,6
2021-06-15 19:00:00,80,83,1034.325316654291,19,1,6
2021-06-15 20:00:00,80,83,994.5435737060492,20,1,6
2021-06-15 21:00:00,80,83,895.0892163354443,21,1,6
2021-06-15 22:00:00,77,82,875.1983448613232,22,1,6
2021-06-15 23:00:00,77,82,795.6348589648394,23,1,6
2021-06-15 00:00:00,77,82,802.4937801628121,0,1,6
2021-06-16 01:00:00,89,73,774.528087823805,1,2,6
2021-06-16 02:00:00,89,73,774.528087823805,2,2,6
2021-06-16 03:00:00,89,73,774.528087823805,3,2,6
2021-06-16 04:00:00,87,52,708.8383288959478,4,2,6
2021-06-16 05:00:00,87,52,689.1483753155047,5,2,6
2021-06-16 06:00:00,87,52,1268.813819084581,6,2,6
2021-06-16 07:00:00,86,66,1227.5667611531358,7,2,6
2021-06-16 08:00:00,86,66,1368.7912557990717,8,2,6
2021-06-16 09:00:00,86,66,1311.7582868074435,9,2,6
2021-06-16 10:00:00,91,45,1304.2896837252067,10,2,6
2021-06-16 11:00:00,91,45,1227.5667611531358,11,2,6
2021-06-16 12:00:00,91,45,1265.9282224391713,12,2,6
2021-06-16 13:00:00,81,86,1238.4301838182078,13,2,6
2021-06-16 14:00:00,81,86,1238.4301838182078,14,2,6
2021-06-16 15:00:00,81,86,1238.4301838182078,15,2,6
2021-06-16 16:00:00,81,87,1361.8318756542599,16,2,6
2021-06-16 17:00:00,81,87,1451.2853716619622,17,2,6
2021-06-16 18:00:00,81,87,1112.652118274171,18,2,6
2021-06-16 19:00:00,79,84,1006.2245243522938,19,2,6
2021-06-16 20:00:00,79,84,1034.571267868966,20,2,6
2021-06-16 21:00:00,79,84,984.4976790221497,21,2,6
2021-06-16 22:00:00,78,83,945.1177718612637,22,2,6
2021-06-16 23:00:00,78,83,905.7378647003777,23,2,6
2021-06-16 00:00:00,78,83,826.9780503786058,0,2,6
2021-06-17 01:00:00,83,67,1122.3273540852506,1,3,6
2021-06-17 02:00:00,83,67,1122.3273540852506,2,3,6
2021-06-17 03:00:00,83,67,1122.3273540852506,3,3,6
2021-06-17 04:00:00,84,65,1171.2127560780746,4,3,6
2021-06-17 05:00:00,84,65,1257.7806554403671,5,3,6
2021-06-17 06:00:00,84,65,1381.0126062972777,6,3,6
2021-06-17 07:00:00,86,59,1304.2896837252067,7,3,6
2021-06-17 08:00:00,86,59,1246.7474917961536,8,3,6
2021-06-17 09:00:00,86,59,959.0365321508873,9,3,6
2021-06-17 10:00:00,89,55,1572.8199127274552,10,3,6
2021-06-17 11:00:00,89,55,1161.0282973295698,11,3,6
2021-06-17 12:00:00,89,55,1238.4301838182078,12,3,6
2021-06-17 13:00:00,82,75,1277.1311270625267,13,3,6
2021-06-17 14:00:00,82,75,1112.652118274171,14,3,6
2021-06-17 15:00:00,82,75,1112.652118274171,15,3,6
2021-06-17 16:00:00,82,75,1354.533013551165,16,3,6
2021-06-17 17:00:00,82,75,1431.9349000398026,17,3,6
2021-06-17 18:00:00,82,75,1122.3273540852506,18,3,6
2021-06-17 19:00:00,80,75,1082.9474469243648,19,3,6
2021-06-17 20:00:00,80,75,1122.3273540852506,20,3,6
2021-06-17 21:00:00,80,75,1063.2574933439216,21,3,6
2021-06-17 22:00:00,79,83,945.1177718612637,22,3,6
2021-06-17 23:00:00,79,83,826.9780503786058,23,3,6
2021-06-17 00:00:00,79,83,767.9081896372768,0,3,6
2021-06-18 01:00:00,84,64,962.9925361953744,1,4,6
2021-06-18 02:00:00,84,64,962.9925361953744,2,4,6
2021-06-18 03:00:00,84,64,962.9925361953744,3,4,6
2021-06-18 04:00:00,89,46,954.7618307578073,4,4,6
2021-06-18 05:00:00,89,46,1074.1070596025331,5,4,6
2021-06-18 06:00:00,89,46,1143.7251097619567,6,4,6
2021-06-18 07:00:00,92,38,1309.7110027528972,7,4,6
2021-06-18 08:00:00,92,38,1317.598762130566,8,4,6
2021-06-18 09:00:00,92,38,1670.8332038261626,9,4,6
2021-06-18 10:00:00,86,59,1632.4232451175153,10,4,6
2021-06-18 11:00:00,86,59,1555.6033277002205,11,4,6
2021-06-18 12:00:00,86,59,1395.104571667658,12,4,6
2021-06-18 13:00:00,86,58,1278.84585736202,13,4,6
2021-06-18 14:00:00,86,58,1278.84585736202,14,4,6
2021-06-18 15:00:00,86,58,1259.469404977747,15,4,6
2021-06-18 16:00:00,85,60,1433.8574764362043,16,4,6
2021-06-18 17:00:00,85,60,1588.8690955103884,17,4,6
2021-06-18 18:00:00,85,60,1524.738182309343,18,4,6
2021-06-18 19:00:00,81,84,1054.216188128412,19,4,6
2021-06-18 20:00:00,81,84,1093.9979310766541,20,4,6
2021-06-18 21:00:00,81,84,1034.325316654291,21,4,6
2021-06-18 22:00:00,79,64,835.4166019130813,22,4,6
2021-06-18 23:00:00,79,64,815.5257304389603,23,4,6
2021-06-18 00:00:00,79,64,795.6348589648394,0,4,6
2021-06-19 01:00:00,84,60,736.5649982235103,1,5,6
2021-06-19 02:00:00,84,60,547.7021781662,2,5,6
2021-06-19 03:00:00,84,60,717.6787162177793,3,5,6
2021-06-19 04:00:00,86,58,698.7924342120483,4,5,6
2021-06-19 05:00:00,86,58,1142.1316230189932,5,5,6
2021-06-19 06:00:00,86,58,1251.0533701037698,6,5,6
2021-06-19 07:00:00,91,47,1312.92222495013,7,5,6
2021-06-19 08:00:00,91,47,1458.802472166811,8,5,6
2021-06-19 09:00:00,91,47,1458.802472166811,9,5,6
2021-06-19 10:00:00,89,54,1508.6231815957224,10,5,6
2021-06-19 11:00:00,89,54,1299.2459517735663,11,5,6
2021-06-19 12:00:00,89,54,1251.0533701037698,12,5,6
2021-06-19 13:00:00,86,59,1404.260192236467,13,5,6
2021-06-19 14:00:00,86,59,1299.2459517735663,14,5,6
2021-06-19 15:00:00,86,59,1324.6447448157562,15,5,6
2021-06-19 16:00:00,81,84,1398.2361195277426,16,5,6
2021-06-19 17:00:00,81,84,1490.2253379177257,17,5,6
2021-06-19 18:00:00,81,84,1273.1959076277303,18,5,6
2021-06-19 19:00:00,83,58,898.726523031339,19,5,6
2021-06-19 20:00:00,83,58,1011.0673384102563,20,5,6
2021-06-19 21:00:00,83,58,973.6203999506172,21,5,6
2021-06-19 22:00:00,79,72,793.2238442407034,22,5,6
2021-06-19 23:00:00,79,72,774.3375622349724,23,5,6
2021-06-19 00:00:00,79,72,755.4512802292414,0,5,6
2021-06-20 01:00:00,84,63,787.5981432177198,1,6,6
2021-06-20 02:00:00,84,63,787.5981432177198,2,6,6
2021-06-20 03:00:00,84,63,1063.2574933439216,3,6,6
2021-06-20 04:00:00,89,49,1249.2936064832797,4,6,6
2021-06-20 05:00:00,89,49,1354.533013551165,5,6,6
2021-06-20 06:00:00,89,49,1596.9231317655835,6,6,6
2021-06-20 07:00:00,92,38,1577.9121421017076,7,6,6
2021-06-20 08:00:00,92,38,1749.0110490765915,8,6,6
2021-06-20 09:00:00,92,38,1749.0110490765915,9,6,6
2021-06-20 10:00:00,94,33,1691.9780800849635,10,6,6
2021-06-20 11:00:00,94,33,1672.9670904210875,11,6,6
2021-06-20 12:00:00,94,33,1596.9231317655835,12,6,6
2021-06-20 13:00:00,89,49,1558.9011524378316,13,6,6
2021-06-20 14:00:00,89,49,1496.0969901553842,14,6,6
2021-06-20 15:00:00,89,49,1534.4584514414196,15,6,6
2021-06-20 16:00:00,84,74,1672.9670904210875,16,6,6
2021-06-20 17:00:00,84,74,1825.0550077320956,17,6,6
2021-06-20 18:00:00,84,74,1726.265757871597,18,6,6
2021-06-20 19:00:00,80,78,1015.0510552676648,19,6,6
2021-06-20 20:00:00,80,78,1112.652118274171,20,6,6
2021-06-20 21:00:00,80,78,1054.0914804702672,21,6,6
2021-06-20 22:00:00,83,54,936.9702048624598,22,6,6
2021-06-20 23:00:00,83,54,878.409567058556,23,6,6
2021-06-20 00:00:00,83,54,787.5981432177198,0,6,6
2021-06-21 01:00:00,85,58,1166.4322958491846,1,0,6
2021-06-21 02:00:00,85,58,1166.4322958491846,2,0,6
2021-06-21 03:00:00,85,58,1166.4322958491846,3,0,6
2021-06-21 04:00:00,91,45,1288.9783545862977,4,0,6
2021-06-21 05:00:00,91,45,1592.2673791948384,5,0,6
2021-06-21 06:00:00,91,45,1803.7715674086894,6,0,6
2021-06-21 07:00:00,95,36,1988.6714552182818,7,0,6
2021-06-21 08:00:00,95,36,2046.0369779649632,8,0,6
2021-06-21 09:00:00,95,36,2123.0231722597846,9,0,6
2021-06-21 10:00:00,94,33,1986.6761326879625,10,0,6
2021-06-21 11:00:00,94,33,1759.209364231557,11,0,6
2021-06-21 12:00:00,94,33,1759.209364231557,12,0,6
2021-06-21 13:00:00,88,59,1759.209364231557,13,0,6
2021-06-21 14:00:00,88,59,1731.4411256846126,14,0,6
2021-06-21 15:00:00,88,59,1735.9306013778314,15,0,6
2021-06-21 16:00:00,86,63,1873.9404097249196,16,0,6
2021-06-21 17:00:00,86,63,2028.2453520696156,17,0,6
2021-06-21 18:00:00,86,63,1931.3059324716007,18,0,6
2021-06-21 19:00:00,84,56,864.3072093833304,19,0,6
2021-06-21 20:00:00,84,56,1118.3782782439937,20,0,6
2021-06-21 21:00:00,84,56,1061.5115861298923,21,0,6
2021-06-21 22:00:00,84,56,947.7782019016895,22,0,6
2021-06-21 23:00:00,84,56,917.8483639468993,23,0,6
2021-06-21 00:00:00,86,59,860.4828412002182,0,0,6
2021-06-22 01:00:00,86,59,1178.5826322642804,1,1,6
2021-06-22 02:00:00,86,59,1178.5826322642804,2,1,6
2021-06-22 03:00:00,86,59,1178.5826322642804,3,1,6
2021-06-22 04:00:00,89,56,1302.4052124465718,4,1,6
2021-06-22 05:00:00,89,56,1518.800712140997,5,1,6
2021-06-22 06:00:00,89,56,1637.0789976882602,6,1,6
2021-06-22 07:00:00,93,37,1898.5008901762462,7,1,6
2021-06-22 08:00:00,93,37,2028.7078096352363,8,1,6
